Year,month,value,var,district
1901,4,8.4,Tmean,East_Anglia
1902,4,7.6,Tmean,East_Anglia
1903,4,6.2,Tmean,East_Anglia
1904,4,9.0,Tmean,East_Anglia
1905,4,7.3,Tmean,East_Anglia
1906,4,6.9,Tmean,East_Anglia
1907,4,7.7,Tmean,East_Anglia
1908,4,5.8,Tmean,East_Anglia
1909,4,8.8,Tmean,East_Anglia
1910,4,7.6,Tmean,East_Anglia
1911,4,7.7,Tmean,East_Anglia
1912,4,8.5,Tmean,East_Anglia
1913,4,7.8,Tmean,East_Anglia
1914,4,9.5,Tmean,East_Anglia
1915,4,7.5,Tmean,East_Anglia
1916,4,8.4,Tmean,East_Anglia
1917,4,4.9,Tmean,East_Anglia
1918,4,6.4,Tmean,East_Anglia
1919,4,7.0,Tmean,East_Anglia
1920,4,8.6,Tmean,East_Anglia
1921,4,8.3,Tmean,East_Anglia
1922,4,5.8,Tmean,East_Anglia
1923,4,7.8,Tmean,East_Anglia
1924,4,7.3,Tmean,East_Anglia
1925,4,7.6,Tmean,East_Anglia
1926,4,9.4,Tmean,East_Anglia
1927,4,8.4,Tmean,East_Anglia
1928,4,8.0,Tmean,East_Anglia
1929,4,6.2,Tmean,East_Anglia
1930,4,8.1,Tmean,East_Anglia
1931,4,8.0,Tmean,East_Anglia
1932,4,7.1,Tmean,East_Anglia
1933,4,9.1,Tmean,East_Anglia
1934,4,8.2,Tmean,East_Anglia
1935,4,8.0,Tmean,East_Anglia
1936,4,6.4,Tmean,East_Anglia
1937,4,8.6,Tmean,East_Anglia
1938,4,7.1,Tmean,East_Anglia
1939,4,8.7,Tmean,East_Anglia
1940,4,8.5,Tmean,East_Anglia
1941,4,6.7,Tmean,East_Anglia
1942,4,8.8,Tmean,East_Anglia
1943,4,11.1,Tmean,East_Anglia
1944,4,9.8,Tmean,East_Anglia
1945,4,9.9,Tmean,East_Anglia
1946,4,9.8,Tmean,East_Anglia
1947,4,8.8,Tmean,East_Anglia
1948,4,9.2,Tmean,East_Anglia
1949,4,10.4,Tmean,East_Anglia
1950,4,7.7,Tmean,East_Anglia
1951,4,6.8,Tmean,East_Anglia
1952,4,9.6,Tmean,East_Anglia
1953,4,7.6,Tmean,East_Anglia
1954,4,7.1,Tmean,East_Anglia
1955,4,9.3,Tmean,East_Anglia
1956,4,6.1,Tmean,East_Anglia
1957,4,8.4,Tmean,East_Anglia
1958,4,7.2,Tmean,East_Anglia
1959,4,9.6,Tmean,East_Anglia
1960,4,8.7,Tmean,East_Anglia
1961,4,10.0,Tmean,East_Anglia
1962,4,7.6,Tmean,East_Anglia
1963,4,8.4,Tmean,East_Anglia
1964,4,8.6,Tmean,East_Anglia
1965,4,8.0,Tmean,East_Anglia
1966,4,7.6,Tmean,East_Anglia
1967,4,7.4,Tmean,East_Anglia
1968,4,8.3,Tmean,East_Anglia
1969,4,7.6,Tmean,East_Anglia
1970,4,6.6,Tmean,East_Anglia
1971,4,7.5,Tmean,East_Anglia
1972,4,8.3,Tmean,East_Anglia
1973,4,7.1,Tmean,East_Anglia
1974,4,7.9,Tmean,East_Anglia
1975,4,8.1,Tmean,East_Anglia
1976,4,7.9,Tmean,East_Anglia
1977,4,7.2,Tmean,East_Anglia
1978,4,6.2,Tmean,East_Anglia
1979,4,7.8,Tmean,East_Anglia
1980,4,8.2,Tmean,East_Anglia
1981,4,7.5,Tmean,East_Anglia
1982,4,8.1,Tmean,East_Anglia
1983,4,7.1,Tmean,East_Anglia
1984,4,7.4,Tmean,East_Anglia
1985,4,8.6,Tmean,East_Anglia
1986,4,6.1,Tmean,East_Anglia
1987,4,10.2,Tmean,East_Anglia
1988,4,8.1,Tmean,East_Anglia
1989,4,6.6,Tmean,East_Anglia
1990,4,8.2,Tmean,East_Anglia
1991,4,7.9,Tmean,East_Anglia
1992,4,8.8,Tmean,East_Anglia
1993,4,9.7,Tmean,East_Anglia
1994,4,8.4,Tmean,East_Anglia
1995,4,9.1,Tmean,East_Anglia
1996,4,8.4,Tmean,East_Anglia
1997,4,8.6,Tmean,East_Anglia
1998,4,8.4,Tmean,East_Anglia
1999,4,9.7,Tmean,East_Anglia
2000,4,8.4,Tmean,East_Anglia
2001,4,8.0,Tmean,East_Anglia
2002,4,9.4,Tmean,East_Anglia
2003,4,9.5,Tmean,East_Anglia
2004,4,9.6,Tmean,East_Anglia
2005,4,9.3,Tmean,East_Anglia
2006,4,8.7,Tmean,East_Anglia
2007,4,11.3,Tmean,East_Anglia
2008,4,8.3,Tmean,East_Anglia
2009,4,10.3,Tmean,East_Anglia
2010,4,9.0,Tmean,East_Anglia
2011,4,12.1,Tmean,East_Anglia
2012,4,7.7,Tmean,East_Anglia
2013,4,7.9,Tmean,East_Anglia
2014,4,10.7,Tmean,East_Anglia
2015,4,9.1,Tmean,East_Anglia
2016,4,7.8,Tmean,East_Anglia
2017,4,9.2,Tmean,East_Anglia
2018,4,10.5,Tmean,East_Anglia
2019,4,8.8,Tmean,East_Anglia
2020,4,10.5,Tmean,East_Anglia
2021,4,6.3,Tmean,East_Anglia
2022,4,9.3,Tmean,East_Anglia
2023,4,8.8,Tmean,East_Anglia
2024,4,10.0,Tmean,East_Anglia
2025,4,10.5,Tmean,East_Anglia
2026,4,10.6,Tmean,East_Anglia
1884,5,11.4,Tmean,East_Anglia
1885,5,8.9,Tmean,East_Anglia
1886,5,10.7,Tmean,East_Anglia
1887,5,9.1,Tmean,East_Anglia
1888,5,10.5,Tmean,East_Anglia
1889,5,12.8,Tmean,East_Anglia
1890,5,11.6,Tmean,East_Anglia
1891,5,9.3,Tmean,East_Anglia
1892,5,11.5,Tmean,East_Anglia
1893,5,12.6,Tmean,East_Anglia
1894,5,9.3,Tmean,East_Anglia
1895,5,11.8,Tmean,East_Anglia
1896,5,10.9,Tmean,East_Anglia
1897,5,10.0,Tmean,East_Anglia
1898,5,10.9,Tmean,East_Anglia
1899,5,10.0,Tmean,East_Anglia
1900,5,10.4,Tmean,East_Anglia
1901,5,11.0,Tmean,East_Anglia
1902,5,8.7,Tmean,East_Anglia
1903,5,11.1,Tmean,East_Anglia
1904,5,11.2,Tmean,East_Anglia
1905,5,10.6,Tmean,East_Anglia
1906,5,10.9,Tmean,East_Anglia
1907,5,10.8,Tmean,East_Anglia
1908,5,12.6,Tmean,East_Anglia
1909,5,10.6,Tmean,East_Anglia
1910,5,11.2,Tmean,East_Anglia
1911,5,12.5,Tmean,East_Anglia
1912,5,12.5,Tmean,East_Anglia
1913,5,12.2,Tmean,East_Anglia
1914,5,11.0,Tmean,East_Anglia
1915,5,10.8,Tmean,East_Anglia
1916,5,12.2,Tmean,East_Anglia
1917,5,13.0,Tmean,East_Anglia
1918,5,12.5,Tmean,East_Anglia
1919,5,12.8,Tmean,East_Anglia
1920,5,12.4,Tmean,East_Anglia
1921,5,11.9,Tmean,East_Anglia
1922,5,13.2,Tmean,East_Anglia
1923,5,10.0,Tmean,East_Anglia
1924,5,12.2,Tmean,East_Anglia
1925,5,12.3,Tmean,East_Anglia
1926,5,10.3,Tmean,East_Anglia
1927,5,11.1,Tmean,East_Anglia
1928,5,10.3,Tmean,East_Anglia
1929,5,11.0,Tmean,East_Anglia
1930,5,11.0,Tmean,East_Anglia
1931,5,11.6,Tmean,East_Anglia
1932,5,10.7,Tmean,East_Anglia
1933,5,11.8,Tmean,East_Anglia
1934,5,11.5,Tmean,East_Anglia
1935,5,9.9,Tmean,East_Anglia
1936,5,11.3,Tmean,East_Anglia
1937,5,12.2,Tmean,East_Anglia
1938,5,10.6,Tmean,East_Anglia
1939,5,10.8,Tmean,East_Anglia
1940,5,12.3,Tmean,East_Anglia
1941,5,9.0,Tmean,East_Anglia
1942,5,11.2,Tmean,East_Anglia
1943,5,12.5,Tmean,East_Anglia
1944,5,11.3,Tmean,East_Anglia
1945,5,12.7,Tmean,East_Anglia
1946,5,10.4,Tmean,East_Anglia
1947,5,13.7,Tmean,East_Anglia
1948,5,11.2,Tmean,East_Anglia
1949,5,10.5,Tmean,East_Anglia
1950,5,10.8,Tmean,East_Anglia
1951,5,10.2,Tmean,East_Anglia
1952,5,13.0,Tmean,East_Anglia
1953,5,12.4,Tmean,East_Anglia
1954,5,11.4,Tmean,East_Anglia
1955,5,9.8,Tmean,East_Anglia
1956,5,12.1,Tmean,East_Anglia
1957,5,10.2,Tmean,East_Anglia
1958,5,11.6,Tmean,East_Anglia
1959,5,11.7,Tmean,East_Anglia
1960,5,12.5,Tmean,East_Anglia
1961,5,10.9,Tmean,East_Anglia
1962,5,10.1,Tmean,East_Anglia
1963,5,10.5,Tmean,East_Anglia
1964,5,13.4,Tmean,East_Anglia
1965,5,11.7,Tmean,East_Anglia
1966,5,11.1,Tmean,East_Anglia
1967,5,10.8,Tmean,East_Anglia
1968,5,10.0,Tmean,East_Anglia
1969,5,11.8,Tmean,East_Anglia
1970,5,12.8,Tmean,East_Anglia
1971,5,11.5,Tmean,East_Anglia
1972,5,11.0,Tmean,East_Anglia
1973,5,11.5,Tmean,East_Anglia
1974,5,10.9,Tmean,East_Anglia
1975,5,9.8,Tmean,East_Anglia
1976,5,12.3,Tmean,East_Anglia
1977,5,10.4,Tmean,East_Anglia
1978,5,10.7,Tmean,East_Anglia
1979,5,10.9,Tmean,East_Anglia
1980,5,10.6,Tmean,East_Anglia
1981,5,11.4,Tmean,East_Anglia
1982,5,11.7,Tmean,East_Anglia
1983,5,10.3,Tmean,East_Anglia
1984,5,9.3,Tmean,East_Anglia
1985,5,10.8,Tmean,East_Anglia
1986,5,11.6,Tmean,East_Anglia
1987,5,10.0,Tmean,East_Anglia
1988,5,12.1,Tmean,East_Anglia
1989,5,13.0,Tmean,East_Anglia
1990,5,12.6,Tmean,East_Anglia
1991,5,10.3,Tmean,East_Anglia
1992,5,13.7,Tmean,East_Anglia
1993,5,12.0,Tmean,East_Anglia
1994,5,11.0,Tmean,East_Anglia
1995,5,11.9,Tmean,East_Anglia
1996,5,9.1,Tmean,East_Anglia
1997,5,11.9,Tmean,East_Anglia
1998,5,13.0,Tmean,East_Anglia
1999,5,13.3,Tmean,East_Anglia
2000,5,12.5,Tmean,East_Anglia
2001,5,12.5,Tmean,East_Anglia
2002,5,12.2,Tmean,East_Anglia
2003,5,12.5,Tmean,East_Anglia
2004,5,12.2,Tmean,East_Anglia
2005,5,11.8,Tmean,East_Anglia
2006,5,12.7,Tmean,East_Anglia
2007,5,12.4,Tmean,East_Anglia
2008,5,13.3,Tmean,East_Anglia
2009,5,12.8,Tmean,East_Anglia
2010,5,10.8,Tmean,East_Anglia
2011,5,13.1,Tmean,East_Anglia
2012,5,12.2,Tmean,East_Anglia
2013,5,10.6,Tmean,East_Anglia
2014,5,12.9,Tmean,East_Anglia
2015,5,11.6,Tmean,East_Anglia
2016,5,12.7,Tmean,East_Anglia
2017,5,13.6,Tmean,East_Anglia
2018,5,13.4,Tmean,East_Anglia
2019,5,11.6,Tmean,East_Anglia
2020,5,13.0,Tmean,East_Anglia
2021,5,10.5,Tmean,East_Anglia
2022,5,13.5,Tmean,East_Anglia
2023,5,12.2,Tmean,East_Anglia
2024,5,14.0,Tmean,East_Anglia
2025,5,13.3,Tmean,East_Anglia
2026,5,14.2,Tmean,East_Anglia
1884,6,13.6,Tmean,East_Anglia
1885,6,14.2,Tmean,East_Anglia
1886,6,13.1,Tmean,East_Anglia
1887,6,15.0,Tmean,East_Anglia
1888,6,13.8,Tmean,East_Anglia
1889,6,15.2,Tmean,East_Anglia
1890,6,14.1,Tmean,East_Anglia
1891,6,14.4,Tmean,East_Anglia
1892,6,13.3,Tmean,East_Anglia
1893,6,15.0,Tmean,East_Anglia
1894,6,13.6,Tmean,East_Anglia
1895,6,14.2,Tmean,East_Anglia
1896,6,16.2,Tmean,East_Anglia
1897,6,15.3,Tmean,East_Anglia
1898,6,13.5,Tmean,East_Anglia
1899,6,14.8,Tmean,East_Anglia
1900,6,14.9,Tmean,East_Anglia
1901,6,14.1,Tmean,East_Anglia
1902,6,13.9,Tmean,East_Anglia
1903,6,12.6,Tmean,East_Anglia
1904,6,13.4,Tmean,East_Anglia
1905,6,14.9,Tmean,East_Anglia
1906,6,13.4,Tmean,East_Anglia
1907,6,13.2,Tmean,East_Anglia
1908,6,14.4,Tmean,East_Anglia
1909,6,11.9,Tmean,East_Anglia
1910,6,14.9,Tmean,East_Anglia
1911,6,14.6,Tmean,East_Anglia
1912,6,14.5,Tmean,East_Anglia
1913,6,14.5,Tmean,East_Anglia
1914,6,14.4,Tmean,East_Anglia
1915,6,14.3,Tmean,East_Anglia
1916,6,11.7,Tmean,East_Anglia
1917,6,16.2,Tmean,East_Anglia
1918,6,13.1,Tmean,East_Anglia
1919,6,14.3,Tmean,East_Anglia
1920,6,14.6,Tmean,East_Anglia
1921,6,14.1,Tmean,East_Anglia
1922,6,14.1,Tmean,East_Anglia
1923,6,12.2,Tmean,East_Anglia
1924,6,14.6,Tmean,East_Anglia
1925,6,14.5,Tmean,East_Anglia
1926,6,13.6,Tmean,East_Anglia
1927,6,12.9,Tmean,East_Anglia
1928,6,13.4,Tmean,East_Anglia
1929,6,13.5,Tmean,East_Anglia
1930,6,15.5,Tmean,East_Anglia
1931,6,14.9,Tmean,East_Anglia
1932,6,13.8,Tmean,East_Anglia
1933,6,14.9,Tmean,East_Anglia
1934,6,14.8,Tmean,East_Anglia
1935,6,15.4,Tmean,East_Anglia
1936,6,15.0,Tmean,East_Anglia
1937,6,14.5,Tmean,East_Anglia
1938,6,15.2,Tmean,East_Anglia
1939,6,13.9,Tmean,East_Anglia
1940,6,16.1,Tmean,East_Anglia
1941,6,14.9,Tmean,East_Anglia
1942,6,14.3,Tmean,East_Anglia
1943,6,14.7,Tmean,East_Anglia
1944,6,13.7,Tmean,East_Anglia
1945,6,15.1,Tmean,East_Anglia
1946,6,13.5,Tmean,East_Anglia
1947,6,16.2,Tmean,East_Anglia
1948,6,14.0,Tmean,East_Anglia
1949,6,14.4,Tmean,East_Anglia
1950,6,16.7,Tmean,East_Anglia
1951,6,13.7,Tmean,East_Anglia
1952,6,14.9,Tmean,East_Anglia
1953,6,13.8,Tmean,East_Anglia
1954,6,13.9,Tmean,East_Anglia
1955,6,13.9,Tmean,East_Anglia
1956,6,12.8,Tmean,East_Anglia
1957,6,15.1,Tmean,East_Anglia
1958,6,13.8,Tmean,East_Anglia
1959,6,15.3,Tmean,East_Anglia
1960,6,15.6,Tmean,East_Anglia
1961,6,15.0,Tmean,East_Anglia
1962,6,13.3,Tmean,East_Anglia
1963,6,14.7,Tmean,East_Anglia
1964,6,14.1,Tmean,East_Anglia
1965,6,14.1,Tmean,East_Anglia
1966,6,15.6,Tmean,East_Anglia
1967,6,13.9,Tmean,East_Anglia
1968,6,14.7,Tmean,East_Anglia
1969,6,13.7,Tmean,East_Anglia
1970,6,16.1,Tmean,East_Anglia
1971,6,12.7,Tmean,East_Anglia
1972,6,12.4,Tmean,East_Anglia
1973,6,15.3,Tmean,East_Anglia
1974,6,13.9,Tmean,East_Anglia
1975,6,14.1,Tmean,East_Anglia
1976,6,17.5,Tmean,East_Anglia
1977,6,12.4,Tmean,East_Anglia
1978,6,13.9,Tmean,East_Anglia
1979,6,14.2,Tmean,East_Anglia
1980,6,14.4,Tmean,East_Anglia
1981,6,13.6,Tmean,East_Anglia
1982,6,15.6,Tmean,East_Anglia
1983,6,14.5,Tmean,East_Anglia
1984,6,14.1,Tmean,East_Anglia
1985,6,12.8,Tmean,East_Anglia
1986,6,14.7,Tmean,East_Anglia
1987,6,13.3,Tmean,East_Anglia
1988,6,13.8,Tmean,East_Anglia
1989,6,14.5,Tmean,East_Anglia
1990,6,13.9,Tmean,East_Anglia
1991,6,12.6,Tmean,East_Anglia
1992,6,15.8,Tmean,East_Anglia
1993,6,15.1,Tmean,East_Anglia
1994,6,15.1,Tmean,East_Anglia
1995,6,13.8,Tmean,East_Anglia
1996,6,14.8,Tmean,East_Anglia
1997,6,14.6,Tmean,East_Anglia
1998,6,15.0,Tmean,East_Anglia
1999,6,14.1,Tmean,East_Anglia
2000,6,15.6,Tmean,East_Anglia
2001,6,14.4,Tmean,East_Anglia
2002,6,15.1,Tmean,East_Anglia
2003,6,16.6,Tmean,East_Anglia
2004,6,15.9,Tmean,East_Anglia
2005,6,15.7,Tmean,East_Anglia
2006,6,16.0,Tmean,East_Anglia
2007,6,15.4,Tmean,East_Anglia
2008,6,14.8,Tmean,East_Anglia
2009,6,15.0,Tmean,East_Anglia
2010,6,15.5,Tmean,East_Anglia
2011,6,15.0,Tmean,East_Anglia
2012,6,14.1,Tmean,East_Anglia
2013,6,14.0,Tmean,East_Anglia
2014,6,15.4,Tmean,East_Anglia
2015,6,14.7,Tmean,East_Anglia
2016,6,15.3,Tmean,East_Anglia
2017,6,17.1,Tmean,East_Anglia
2018,6,16.2,Tmean,East_Anglia
2019,6,15.5,Tmean,East_Anglia
2020,6,15.8,Tmean,East_Anglia
2021,6,16.2,Tmean,East_Anglia
2022,6,15.7,Tmean,East_Anglia
2023,6,17.2,Tmean,East_Anglia
2024,6,14.7,Tmean,East_Anglia
2025,6,18.2,Tmean,East_Anglia
2026,6,18.3,Tmean,East_Anglia
1884,7,16.7,Tmean,East_Anglia
1885,7,16.3,Tmean,East_Anglia
1886,7,16.1,Tmean,East_Anglia
1887,7,18.0,Tmean,East_Anglia
1888,7,13.9,Tmean,East_Anglia
1889,7,15.2,Tmean,East_Anglia
1890,7,14.8,Tmean,East_Anglia
1891,7,14.9,Tmean,East_Anglia
1892,7,14.3,Tmean,East_Anglia
1893,7,16.5,Tmean,East_Anglia
1894,7,16.0,Tmean,East_Anglia
1895,7,15.9,Tmean,East_Anglia
1896,7,16.9,Tmean,East_Anglia
1897,7,16.4,Tmean,East_Anglia
1898,7,15.2,Tmean,East_Anglia
1899,7,17.8,Tmean,East_Anglia
1900,7,18.4,Tmean,East_Anglia
1901,7,17.6,Tmean,East_Anglia
1902,7,15.2,Tmean,East_Anglia
1903,7,15.6,Tmean,East_Anglia
1904,7,17.6,Tmean,East_Anglia
1905,7,18.2,Tmean,East_Anglia
1906,7,16.4,Tmean,East_Anglia
1907,7,13.7,Tmean,East_Anglia
1908,7,16.0,Tmean,East_Anglia
1909,7,15.0,Tmean,East_Anglia
1910,7,14.3,Tmean,East_Anglia
1911,7,18.4,Tmean,East_Anglia
1912,7,16.7,Tmean,East_Anglia
1913,7,14.2,Tmean,East_Anglia
1914,7,16.6,Tmean,East_Anglia
1915,7,15.4,Tmean,East_Anglia
1916,7,15.0,Tmean,East_Anglia
1917,7,16.3,Tmean,East_Anglia
1918,7,15.8,Tmean,East_Anglia
1919,7,13.6,Tmean,East_Anglia
1920,7,14.8,Tmean,East_Anglia
1921,7,18.5,Tmean,East_Anglia
1922,7,14.2,Tmean,East_Anglia
1923,7,18.1,Tmean,East_Anglia
1924,7,16.0,Tmean,East_Anglia
1925,7,17.2,Tmean,East_Anglia
1926,7,16.6,Tmean,East_Anglia
1927,7,15.5,Tmean,East_Anglia
1928,7,17.4,Tmean,East_Anglia
1929,7,16.4,Tmean,East_Anglia
1930,7,15.7,Tmean,East_Anglia
1931,7,16.0,Tmean,East_Anglia
1932,7,16.6,Tmean,East_Anglia
1933,7,18.1,Tmean,East_Anglia
1934,7,17.6,Tmean,East_Anglia
1935,7,17.7,Tmean,East_Anglia
1936,7,15.8,Tmean,East_Anglia
1937,7,16.5,Tmean,East_Anglia
1938,7,15.8,Tmean,East_Anglia
1939,7,16.0,Tmean,East_Anglia
1940,7,15.5,Tmean,East_Anglia
1941,7,18.3,Tmean,East_Anglia
1942,7,15.9,Tmean,East_Anglia
1943,7,16.6,Tmean,East_Anglia
1944,7,16.7,Tmean,East_Anglia
1945,7,17.3,Tmean,East_Anglia
1946,7,16.8,Tmean,East_Anglia
1947,7,17.8,Tmean,East_Anglia
1948,7,15.5,Tmean,East_Anglia
1949,7,17.4,Tmean,East_Anglia
1950,7,16.6,Tmean,East_Anglia
1951,7,16.8,Tmean,East_Anglia
1952,7,17.1,Tmean,East_Anglia
1953,7,15.8,Tmean,East_Anglia
1954,7,14.7,Tmean,East_Anglia
1955,7,16.7,Tmean,East_Anglia
1956,7,16.1,Tmean,East_Anglia
1957,7,16.9,Tmean,East_Anglia
1958,7,16.2,Tmean,East_Anglia
1959,7,17.7,Tmean,East_Anglia
1960,7,15.3,Tmean,East_Anglia
1961,7,15.6,Tmean,East_Anglia
1962,7,14.7,Tmean,East_Anglia
1963,7,15.2,Tmean,East_Anglia
1964,7,16.6,Tmean,East_Anglia
1965,7,14.2,Tmean,East_Anglia
1966,7,15.0,Tmean,East_Anglia
1967,7,17.6,Tmean,East_Anglia
1968,7,15.0,Tmean,East_Anglia
1969,7,17.3,Tmean,East_Anglia
1970,7,15.7,Tmean,East_Anglia
1971,7,16.9,Tmean,East_Anglia
1972,7,15.7,Tmean,East_Anglia
1973,7,15.9,Tmean,East_Anglia
1974,7,15.5,Tmean,East_Anglia
1975,7,17.4,Tmean,East_Anglia
1976,7,18.6,Tmean,East_Anglia
1977,7,15.9,Tmean,East_Anglia
1978,7,14.9,Tmean,East_Anglia
1979,7,16.4,Tmean,East_Anglia
1980,7,14.7,Tmean,East_Anglia
1981,7,15.9,Tmean,East_Anglia
1982,7,16.7,Tmean,East_Anglia
1983,7,19.0,Tmean,East_Anglia
1984,7,16.2,Tmean,East_Anglia
1985,7,16.7,Tmean,East_Anglia
1986,7,16.6,Tmean,East_Anglia
1987,7,16.0,Tmean,East_Anglia
1988,7,15.5,Tmean,East_Anglia
1989,7,18.2,Tmean,East_Anglia
1990,7,16.9,Tmean,East_Anglia
1991,7,17.7,Tmean,East_Anglia
1992,7,17.1,Tmean,East_Anglia
1993,7,15.8,Tmean,East_Anglia
1994,7,19.0,Tmean,East_Anglia
1995,7,19.1,Tmean,East_Anglia
1996,7,16.8,Tmean,East_Anglia
1997,7,16.9,Tmean,East_Anglia
1998,7,16.1,Tmean,East_Anglia
1999,7,18.1,Tmean,East_Anglia
2000,7,15.2,Tmean,East_Anglia
2001,7,17.8,Tmean,East_Anglia
2002,7,16.7,Tmean,East_Anglia
2003,7,18.2,Tmean,East_Anglia
2004,7,16.5,Tmean,East_Anglia
2005,7,17.1,Tmean,East_Anglia
2006,7,20.4,Tmean,East_Anglia
2007,7,16.3,Tmean,East_Anglia
2008,7,17.1,Tmean,East_Anglia
2009,7,17.1,Tmean,East_Anglia
2010,7,18.8,Tmean,East_Anglia
2011,7,15.6,Tmean,East_Anglia
2012,7,16.1,Tmean,East_Anglia
2013,7,18.4,Tmean,East_Anglia
2014,7,18.6,Tmean,East_Anglia
2015,7,17.2,Tmean,East_Anglia
2016,7,17.9,Tmean,East_Anglia
2017,7,17.6,Tmean,East_Anglia
2018,7,19.9,Tmean,East_Anglia
2019,7,18.5,Tmean,East_Anglia
2020,7,16.9,Tmean,East_Anglia
2021,7,17.8,Tmean,East_Anglia
2022,7,19.3,Tmean,East_Anglia
2023,7,17.2,Tmean,East_Anglia
2024,7,17.1,Tmean,East_Anglia
2025,7,18.9,Tmean,East_Anglia
2026,7,,Tmean,East_Anglia
1884,8,17.7,Tmean,East_Anglia
1885,8,14.1,Tmean,East_Anglia
1886,8,16.1,Tmean,East_Anglia
1887,8,16.0,Tmean,East_Anglia
1888,8,14.6,Tmean,East_Anglia
1889,8,15.2,Tmean,East_Anglia
1890,8,14.7,Tmean,East_Anglia
1891,8,14.5,Tmean,East_Anglia
1892,8,15.7,Tmean,East_Anglia
1893,8,17.7,Tmean,East_Anglia
1894,8,14.9,Tmean,East_Anglia
1895,8,16.2,Tmean,East_Anglia
1896,8,14.5,Tmean,East_Anglia
1897,8,16.8,Tmean,East_Anglia
1898,8,16.9,Tmean,East_Anglia
1899,8,17.8,Tmean,East_Anglia
1900,8,15.7,Tmean,East_Anglia
1901,8,16.7,Tmean,East_Anglia
1902,8,14.6,Tmean,East_Anglia
1903,8,14.7,Tmean,East_Anglia
1904,8,15.8,Tmean,East_Anglia
1905,8,15.5,Tmean,East_Anglia
1906,8,17.5,Tmean,East_Anglia
1907,8,15.1,Tmean,East_Anglia
1908,8,14.8,Tmean,East_Anglia
1909,8,15.8,Tmean,East_Anglia
1910,8,15.8,Tmean,East_Anglia
1911,8,19.0,Tmean,East_Anglia
1912,8,13.7,Tmean,East_Anglia
1913,8,15.3,Tmean,East_Anglia
1914,8,16.8,Tmean,East_Anglia
1915,8,15.7,Tmean,East_Anglia
1916,8,16.6,Tmean,East_Anglia
1917,8,16.0,Tmean,East_Anglia
1918,8,16.5,Tmean,East_Anglia
1919,8,16.4,Tmean,East_Anglia
1920,8,13.7,Tmean,East_Anglia
1921,8,16.6,Tmean,East_Anglia
1922,8,14.1,Tmean,East_Anglia
1923,8,15.9,Tmean,East_Anglia
1924,8,14.8,Tmean,East_Anglia
1925,8,16.0,Tmean,East_Anglia
1926,8,16.6,Tmean,East_Anglia
1927,8,16.2,Tmean,East_Anglia
1928,8,15.8,Tmean,East_Anglia
1929,8,16.1,Tmean,East_Anglia
1930,8,16.4,Tmean,East_Anglia
1931,8,14.6,Tmean,East_Anglia
1932,8,18.1,Tmean,East_Anglia
1933,8,18.3,Tmean,East_Anglia
1934,8,16.1,Tmean,East_Anglia
1935,8,17.4,Tmean,East_Anglia
1936,8,16.2,Tmean,East_Anglia
1937,8,17.3,Tmean,East_Anglia
1938,8,16.6,Tmean,East_Anglia
1939,8,16.9,Tmean,East_Anglia
1940,8,15.8,Tmean,East_Anglia
1941,8,15.0,Tmean,East_Anglia
1942,8,17.2,Tmean,East_Anglia
1943,8,16.8,Tmean,East_Anglia
1944,8,18.0,Tmean,East_Anglia
1945,8,16.0,Tmean,East_Anglia
1946,8,15.2,Tmean,East_Anglia
1947,8,18.6,Tmean,East_Anglia
1948,8,15.5,Tmean,East_Anglia
1949,8,17.2,Tmean,East_Anglia
1950,8,16.5,Tmean,East_Anglia
1951,8,15.6,Tmean,East_Anglia
1952,8,16.9,Tmean,East_Anglia
1953,8,16.5,Tmean,East_Anglia
1954,8,15.2,Tmean,East_Anglia
1955,8,17.8,Tmean,East_Anglia
1956,8,14.0,Tmean,East_Anglia
1957,8,15.7,Tmean,East_Anglia
1958,8,16.3,Tmean,East_Anglia
1959,8,17.9,Tmean,East_Anglia
1960,8,15.3,Tmean,East_Anglia
1961,8,16.0,Tmean,East_Anglia
1962,8,15.0,Tmean,East_Anglia
1963,8,14.6,Tmean,East_Anglia
1964,8,16.2,Tmean,East_Anglia
1965,8,15.2,Tmean,East_Anglia
1966,8,15.0,Tmean,East_Anglia
1967,8,16.1,Tmean,East_Anglia
1968,8,15.5,Tmean,East_Anglia
1969,8,16.4,Tmean,East_Anglia
1970,8,16.2,Tmean,East_Anglia
1971,8,16.4,Tmean,East_Anglia
1972,8,15.5,Tmean,East_Anglia
1973,8,17.1,Tmean,East_Anglia
1974,8,15.8,Tmean,East_Anglia
1975,8,18.9,Tmean,East_Anglia
1976,8,17.3,Tmean,East_Anglia
1977,8,15.5,Tmean,East_Anglia
1978,8,15.2,Tmean,East_Anglia
1979,8,15.6,Tmean,East_Anglia
1980,8,16.4,Tmean,East_Anglia
1981,8,16.4,Tmean,East_Anglia
1982,8,16.6,Tmean,East_Anglia
1983,8,17.6,Tmean,East_Anglia
1984,8,17.6,Tmean,East_Anglia
1985,8,15.2,Tmean,East_Anglia
1986,8,14.5,Tmean,East_Anglia
1987,8,16.0,Tmean,East_Anglia
1988,8,16.1,Tmean,East_Anglia
1989,8,17.3,Tmean,East_Anglia
1990,8,18.8,Tmean,East_Anglia
1991,8,17.9,Tmean,East_Anglia
1992,8,16.6,Tmean,East_Anglia
1993,8,15.3,Tmean,East_Anglia
1994,8,16.9,Tmean,East_Anglia
